time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station,range_m,phi_t,fit_residual
2025-10-27 00:00:00+00:00,G01,65.30714315613761,157.99623831073885,2.602792585487219,2.602792585487219,0.0,MIZU,2.602792585487219,0.015566774348713786,-7.866209238047174e-17
2025-10-27 00:00:00+00:00,G15,70.80886479423987,251.052490461371,2.504077811508773,2.504077811508773,0.0,MIZU,2.504077811508773,0.015440657772838984,-8.213513875953085e-17
2025-10-27 00:00:00+00:00,J01,21.12152761269722,351.22404658923216,6.548635854846844,6.548635854846844,0.0,MIZU,6.548635854846844,0.018902597706538682,1.3201083841308874e-17
2025-10-27 01:00:00+00:00,G01,64.47408062937293,282.9831498997034,2.621778078194273,2.6217780781942728,4.440892098500626e-16,MIZU,2.621778078194273,0.015590595629171089,3.660831169784811e-16
2025-10-27 01:00:00+00:00,G15,23.32738612391048,162.13893764240416,5.963922078697309,5.963922078697309,0.0,MIZU,5.963922078697309,0.01853413760790712,3.0542890801629774e-18
2025-10-27 01:00:00+00:00,J01,39.10187157511778,333.63539598549664,3.748899154661276,3.748899154661276,0.0,MIZU,3.748899154661276,0.016808956882338633,-4.4454395885294477e-17
2025-10-27 02:00:00+00:00,G01,56.85123280524319,296.1941807774988,2.8193704381124887,2.8193704381124887,0.0,MIZU,2.8193704381124887,0.015830769183355686,-7.13921019118632e-17
2025-10-27 02:00:00+00:00,G15,43.821922923776526,81.80593984251968,3.408025182714418,3.408025182714418,0.0,MIZU,3.408025182714418,0.016475142986583702,-5.3647090294332115e-17
2025-10-27 02:00:00+00:00,J01,51.04801115602926,22.97421219750312,3.035022147453764,3.035022147453764,0.0,MIZU,3.035022147453764,0.016078181901409305,-6.457875609582782e-17
2025-10-27 03:00:00+00:00,G01,68.79602617951784,227.3991836839433,2.5481543551071946,2.5481543551071946,0.0,MIZU,2.5481543551071946,0.015497445437182122,-8.057129839474049e-17
2025-10-27 03:00:00+00:00,G15,64.2757031055493,127.6293485267526,2.636858642679965,2.636858642679965,0.0,MIZU,2.636858642679965,0.015609420530325213,-7.748768556202703e-17
2025-10-27 03:00:00+00:00,J01,78.09537158566872,321.5236036759912,2.4280156440121163,2.428015644012116,4.440892098500626e-16,MIZU,2.4280156440121163,0.01534077727726646,3.5920352389972364e-16
2025-10-27 04:00:00+00:00,G01,65.59492730979451,70.06993482670833,2.6256158292573724,2.6256158292573724,0.0,MIZU,2.6256158292573724,0.01559539434133006,-7.787394410547162e-17
